4691.3	concern	concern	NN	O		
4691.4	the	the	DT	O		
4691.5	owners	owner	NNS	O		

4692.1	This	this	DT	O		
4692.2	information	information	NN	O		
4692.3	link	link	NN	O		
4692.4	the	the	DT	O		
4692.5	owners	owner	NNS	O		

4693.1	a	a	DT	O		
4693.2	guy	guy	NN	O		
4693.3	be	be	VB	O		
4693.4	been	be	VBN	O		
4693.5	dead	dead	JJ	O		
4693.6	for	for	IN	O		
4693.7	2,000	2,000	CD	DURATION	P2000Y	<TIMEX3 tid="t272" type="DURATION" value="P2000Y">2,000 years</TIMEX3>
4693.8	years	year	NNS	DURATION	P2000Y	<TIMEX3 tid="t272" type="DURATION" value="P2000Y">2,000 years</TIMEX3>

4694.1	a	a	DT	O		
4694.2	guy	guy	NN	O		
4694.3	hold	hold	VB	O		
4694.4	this	this	DT	O		
4694.5	position	position	NN	O		
4694.6	for	for	IN	O		
4694.7	2,000	2,000	CD	DURATION	P2000Y	<TIMEX3 tid="t273" type="DURATION" value="P2000Y">2,000 years</TIMEX3>
4694.8	years	year	NNS	DURATION	P2000Y	<TIMEX3 tid="t273" type="DURATION" value="P2000Y">2,000 years</TIMEX3>

4695.1	The	the	DT	O		
4695.2	first	first	JJ	ORDINAL	1.0	
4695.3	two	two	CD	NUMBER	2.0	
4695.4	shoot	shoot	NN	O		
4695.5	him	he	PRP	O		

4696.1	The	the	DT	O		
4696.2	first	first	JJ	ORDINAL	1.0	
4696.3	two	two	CD	NUMBER	2.0	
4696.4	make	make	VBP	O		
4696.5	a	a	DT	O		
4696.6	name	name	NN	O		
4696.7	for	for	IN	O		
4696.8	him	he	PRP	O		

4697.1	your	you	PRP$	O		
4697.2	partner	partner	NN	O		
4697.3	lie	lie	NN	O		
4697.4	on	on	IN	O		
4697.5	her	she	PRP$	O		
4697.6	back	back	NN	O		

4698.1	your	you	PRP$	O		
4698.2	partner	partner	NN	O		
4698.3	roll	roll	NN	O		
4698.4	over	over	IN	O		
4698.5	onto	onto	IN	O		
4698.6	her	she	PRP$	O		
4698.7	back	back	NN	O		

4699.1	Users	user	NNS	O		
4699.2	make	make	VBP	O		
4699.3	prediction	prediction	NN	O		
4699.4	about	about	IN	O		
4699.5	the	the	DT	DATE	FUTURE_REF	<TIMEX3 tid="t274" type="DATE" value="FUTURE_REF">the future</TIMEX3>
4699.6	future	future	NN	DATE	FUTURE_REF	<TIMEX3 tid="t274" type="DATE" value="FUTURE_REF">the future</TIMEX3>

4700.1	Users	user	NNS	O		
4700.2	wish	wish	VBP	O		
4700.3	to	to	TO	O		
4700.4	focus	focus	VB	O		
4700.5	on	on	IN	O		
4700.6	the	the	DT	DATE	FUTURE_REF	<TIMEX3 tid="t275" type="DATE" value="FUTURE_REF">the future</TIMEX3>
4700.7	future	future	NN	DATE	FUTURE_REF	<TIMEX3 tid="t275" type="DATE" value="FUTURE_REF">the future</TIMEX3>

4701.1	a	a	DT	O		
4701.2	number	number	NN	O		
4701.3	of	of	IN	O		
4701.4	students	student	NNS	O		
4701.5	approach	approach	VBP	O		
4701.6	the	the	DT	O		
4701.7	end	end	NN	O		
4701.8	of	of	IN	O		
4701.9	their	they	PRP$	O		
4701.10	studies	study	NNS	O		

4702.1	a	a	DT	O		
4702.2	number	number	NN	O		
4702.3	of	of	IN	O		
4702.4	students	student	NNS	O		
4702.5	embark	embark	VBP	O		
4702.6	on	on	IN	O		
4702.7	their	they	PRP$	O		
4702.8	studies	study	NNS	O		

4703.1	Ive	ive	NN	O		
4703.2	enjoy	enjoy	VBP	O		
4703.3	read	read	VBN	O		
4703.4	about	about	IN	O		
4703.5	your	you	PRP$	O		
4703.6	trip	trip	NN	O		

4704.1	Ive	Ive	NNP	O		
4704.2	blog	blog	NN	O		
4704.3	about	about	IN	O		
4704.4	your	you	PRP$	O		
4704.5	trip	trip	NN	O		

4705.1	the	the	DT	O		
4705.2	crew	crew	NN	O		
4705.3	take	take	VB	O		
4705.4	a	a	DT	O		
4705.5	road	road	NN	O		
4705.6	trip	trip	NN	O		
4705.7	to	to	TO	O		
4705.8	Bristol	Bristol	NNP	LOCATION		

4706.1	the	the	DT	O		
4706.2	crew	crew	NN	O		
4706.3	practice	practice	NN	O		
4706.4	in	in	IN	O		
4706.5	Bristol	Bristol	NNP	LOCATION		

4707.1	Gandhi	Gandhi	NNP	PERSON		
4707.2	be	be	VB	O		
4707.3	arrested	arrest	VBN	O		
4707.4	many	many	JJ	O		
4707.5	times	time	NNS	O		

4708.1	Gandhi	Gandhi	NNP	PERSON		
4708.2	be	be	VB	O		
4708.3	wounded	wound	VBN	O		
4708.4	many	many	JJ	O		
4708.5	times	time	NNS	O		

4709.1	a	a	DT	O		
4709.2	child	child	NN	O		
4709.3	starve	starve	VBP	O		
4709.4	to	to	TO	O		
4709.5	death	death	NN	O		

4710.1	a	a	DT	O		
4710.2	child	child	NN	O		
4710.3	be	be	VB	O		
4710.4	worked	work	VBN	O		
4710.5	to	to	TO	O		
4710.6	death	death	NN	O		

4711.1	others	other	NNS	O		
4711.2	spend	spend	VBP	O		
4711.3	a	a	DT	O		
4711.4	lot	lot	NN	O		
4711.5	of	of	IN	O		
4711.6	money	money	NN	O		

4712.1	others	other	NNS	O		
4712.2	donate	donate	VBP	O		
4712.3	money	money	NN	O		

4713.1	Paul	Paul	NNP	PERSON		
4713.2	travel	travel	NN	O		
4713.3	to	to	TO	O		
4713.4	Paris	Paris	NNP	LOCATION		

4714.1	Paul	Paul	NNP	PERSON		
4714.2	be	be	VB	O		
4714.3	based	base	VBN	O		
4714.4	in	in	IN	O		
4714.5	Paris	Paris	NNP	LOCATION		

4715.1	Participants	participant	NNS	O		
4715.2	prepare	prepare	VBP	O		
4715.3	food	food	NN	O		

4716.1	Participants	participant	NNS	O		
4716.2	advertise	advertise	VBP	O		
4716.3	food	food	NN	O		

4717.1	Individuals	individual	NNS	O		
4717.2	notice	notice	VBP	O		
4717.3	hoarseness	hoarseness	NN	O		

4718.1	Individuals	individual	NNS	O		
4718.2	do	do	VBP	O		
4718.3	like	like	IN	O		
4718.4	hoarseness	hoarseness	NN	O		

4719.1	Donna	Donna	NNP	PERSON		
4719.2	kick	kick	NN	O		
4719.3	Julie	Julie	NNP	PERSON		

4720.1	Donna	Donna	NNP	PERSON		
4720.2	lift	lift	NN	O		
4720.3	Julie	Julie	NNP	PERSON		

4721.1	the	the	DT	O		
4721.2	local	local	JJ	O		
4721.3	Indians	Indians	NNPS	MISC		
4721.4	have	have	VBP	O		
4721.5	no	no	DT	O		
4721.6	name	name	NN	O		
4721.7	for	for	IN	O		
4721.8	the	the	DT	O		
4721.9	mountain	mountain	NN	O		

4722.1	the	the	DT	O		
4722.2	local	local	JJ	O		
4722.3	Indians	Indians	NNPS	MISC		
4722.4	send	send	VBP	O		
4722.5	photo	photo	NN	O		
4722.6	of	of	IN	O		
4722.7	the	the	DT	O		
4722.8	mountain	mountain	NN	O		

4723.1	the	the	DT	O		
4723.2	team	team	NN	O		
4723.3	be	be	VB	O		
4723.4	ready	ready	JJ	O		
4723.5	to	to	TO	O		
4723.6	get	get	VB	O		
4723.7	to	to	TO	O		
4723.8	the	the	DT	O		
4723.9	Championship	Championship	NNP	O		
4723.10	game	game	NN	O		

4724.1	the	the	DT	O		
4724.2	team	team	NN	O		
4724.3	get	get	VB	O		
4724.4	back	back	RB	O		
4724.5	to	to	TO	O		
4724.6	the	the	DT	O		
4724.7	Championship	Championship	NNP	O		
4724.8	game	game	NN	O		

4725.1	an	a	DT	O		
4725.2	area	area	NN	O		
4725.3	cry	cry	VBP	O		
4725.4	out	out	RP	O		
4725.5	for	for	IN	O		
4725.6	changes	change	NNS	O		

4726.1	an	a	DT	O		
4726.2	area	area	NN	O		
4726.3	deserve	deserve	VBP	O		
4726.4	changes	change	NNS	O		

4727.1	Many	many	JJ	O		
4727.2	scholars	scholar	NNS	O		
4727.3	refute	refute	VBP	O		
4727.4	this	this	DT	O		
4727.5	argument	argument	NN	O		

4728.1	Many	many	JJ	O		
4728.2	scholars	scholar	NNS	O		
4728.3	agree	agree	VBP	O		
4728.4	with	with	IN	O		
4728.5	this	this	DT	O		
4728.6	argument	argument	NN	O		

4729.1	the	the	DT	O		
4729.2	children	child	NNS	O		
4729.3	spend	spend	VBP	O		
4729.4	time	time	NN	O		
4729.5	with	with	IN	O		
4729.6	Jim	Jim	NNP	PERSON		

4730.1	the	the	DT	O		
4730.2	children	child	NNS	O		
4730.3	have	have	VBP	O		
4730.4	dinner	dinner	NN	O		
4730.5	with	with	IN	O		
4730.6	Jim	Jim	NNP	PERSON		

4731.1	the	the	DT	O		
4731.2	country	country	NN	O		
4731.3	be	be	VB	O		
4731.4	vulnerable	vulnerable	JJ	O		
4731.5	to	to	TO	O		
4731.6	sea	sea	NN	O		
4731.7	level	level	NN	O		
4731.8	rise	rise	NN	O		

4732.1	the	the	DT	O		
4732.2	country	country	NN	O		
4732.3	be	be	VB	O		
4732.4	less	less	RBR	O		
4732.5	susceptible	susceptible	JJ	O		
4732.6	to	to	TO	O		
4732.7	sea	sea	NN	O		
4732.8	level	level	NN	O		
4732.9	rise	rise	NN	O		

4733.1	the	the	DT	O		
4733.2	project	project	NN	O		
4733.3	commence	commence	VBP	O		
4733.4	in	in	IN	O		
4733.5	June	June	NNP	DATE	XXXX-06	<TIMEX3 tid="t276" type="DATE" value="XXXX-06">June</TIMEX3>

4734.1	the	the	DT	O		
4734.2	project	project	NN	O		
4734.3	be	be	VB	O		
4734.4	resumed	resume	VBN	O		
4734.5	in	in	IN	O		
4734.6	June	June	NNP	DATE	XXXX-06	<TIMEX3 tid="t277" type="DATE" value="XXXX-06">June</TIMEX3>

4735.1	the	the	DT	O		
4735.2	girl	girl	NN	O		
4735.3	harangue	harangue	VB	O		
4735.4	her	she	PRP$	O		
4735.5	father	father	NN	O		

4736.1	the	the	DT	O		
4736.2	girl	girl	NN	O		
4736.3	see	see	VB	O		
4736.4	the	the	DT	O		
4736.5	reaction	reaction	NN	O		
4736.6	of	of	IN	O		
4736.7	her	she	PRP$	O		
4736.8	father	father	NN	O		

4737.1	The	the	DT	O		
4737.2	Israelis	Israelis	NNPS	MISC		
4737.3	burn	burn	VBP	O		
4737.4	their	they	PRP$	O		
4737.5	homes	home	NNS	O		

4738.1	The	the	DT	O		
4738.2	Israelis	Israelis	NNPS	MISC		
4738.3	standardize	standardize	VBP	O		
4738.4	their	they	PRP$	O		
4738.5	homes	home	NNS	O		

4739.1	Bush	Bush	NNP	PERSON		
4739.2	take	take	VB	O		
4739.3	some	some	DT	O		
4739.4	of	of	IN	O		
4739.5	that	that	DT	O		
4739.6	money	money	NN	O		

4740.1	Bush	Bush	NNP	PERSON		
4740.2	choke	choke	VB	O		
4740.3	on	on	IN	O		
4740.4	that	that	DT	O		
4740.5	money	money	NN	O		

4741.1	Ford	Ford	NNP	ORGANIZATION		
4741.2	partner	partner	NN	O		
4741.3	with	with	IN	O		
4741.4	Microsoft	Microsoft	NNP	ORGANIZATION		

4742.1	Ford	Ford	NNP	ORGANIZATION		
4742.2	be	be	VB	O		
4742.3	a	a	DT	O		
4742.4	division	division	NN	O		
4742.5	of	of	IN	O		
4742.6	Microsoft	Microsoft	NNP	ORGANIZATION		

4743.1	The	the	DT	O		
4743.2	Supreme	Supreme	NNP	ORGANIZATION		
4743.3	Court	Court	NNP	ORGANIZATION		
4743.4	permit	permit	VBP	O		
4743.5	the	the	DT	O		
4743.6	defendant	defendant	NN	O		

4744.1	The	the	DT	O		
4744.2	Supreme	Supreme	NNP	ORGANIZATION		
4744.3	Court	Court	NNP	ORGANIZATION		
4744.4	translate	translate	VB	O		
4744.5	the	the	DT	O		
4744.6	defendant	defendant	NN	O		

4745.1	Scholarships	scholarship	NNS	O		
4745.2	be	be	VB	O		
4745.3	available	available	JJ	O		
4745.4	for	for	IN	O		
4745.5	tuition	tuition	NN	O		

4746.1	Scholarships	scholarship	NNS	O		
4746.2	be	be	VB	O		
4746.3	downloaded	download	VBN	O		
4746.4	for	for	IN	O		
4746.5	tuition	tuition	NN	O		

4747.1	Chris	Chris	NNP	PERSON		
4747.2	be	be	VB	O		
4747.3	a	a	DT	O		
4747.4	senior	senior	JJ	O		
4747.5	at	at	IN	O		
4747.6	Boston	Boston	NNP	ORGANIZATION		
4747.7	College	College	NNP	ORGANIZATION		

4748.1	Chris	Chris	NNP	PERSON		
4748.2	be	be	VB	O		
4748.3	a	a	DT	O		
4748.4	freshman	freshman	NN	O		
4748.5	at	at	IN	O		
4748.6	Boston	Boston	NNP	ORGANIZATION		
4748.7	College	College	NNP	ORGANIZATION		

4749.1	A	a	DT	O		
4749.2	part	part	NN	O		
4749.3	of	of	IN	O		
4749.4	me	I	PRP	O		
4749.5	try	try	VBP	O		
4749.6	to	to	TO	O		
4749.7	move	move	VB	O		
4749.8	my	my	PRP$	O		
4749.9	feet	foot	NNS	O		

4750.1	A	a	DT	O		
4750.2	part	part	NN	O		
4750.3	of	of	IN	O		
4750.4	me	I	PRP	O		
4750.5	feel	feel	VBP	O		
4750.6	pain	pain	NN	O		
4750.7	in	in	IN	O		
4750.8	my	my	PRP$	O		
4750.9	feet	foot	NNS	O		

4751.1	The	the	DT	O		
4751.2	New	New	NNP	ORGANIZATION		
4751.3	York	York	NNP	ORGANIZATION		
4751.4	Times	Times	NNP	ORGANIZATION		
4751.5	publish	publish	VB	O		
4751.6	the	the	DT	O		
4751.7	Pentagon	Pentagon	NNP	O		
4751.8	Papers	Papers	NNP	O		

4752.1	The	the	DT	O		
4752.2	New	New	NNP	ORGANIZATION		
4752.3	York	York	NNP	ORGANIZATION		
4752.4	Times	Times	NNP	ORGANIZATION		
4752.5	launch	launch	VB	O		
4752.6	the	the	DT	O		
4752.7	Pentagon	Pentagon	NNP	O		
4752.8	Papers	Papers	NNP	O		

4753.1	students	student	NNS	O		
4753.2	need	need	VBP	O		
4753.3	to	to	TO	O		
4753.4	do	do	VB	O		
4753.5	to	to	TO	O		
4753.6	prepare	prepare	VB	O		
4753.7	for	for	IN	O		
4753.8	the	the	DT	O		
4753.9	competition	competition	NN	O		

4754.1	students	student	NNS	O		
4754.2	know	know	VBP	O		
4754.3	the	the	DT	O		
4754.4	result	result	NN	O		
4754.5	of	of	IN	O		
4754.6	the	the	DT	O		
4754.7	competition	competition	NN	O		

4755.1	Offices	office	NNS	O		
4755.2	have	have	VBP	O		
4755.3	several	several	JJ	O		
4755.4	version	version	NN	O		
4755.5	of	of	IN	O		
4755.6	Word	word	NN	O		

4756.1	Offices	office	NNS	O		
4756.2	implement	implement	VBP	O		
4756.3	this	this	DT	O		
4756.4	in	in	IN	O		
4756.5	Word	word	NN	O		

4757.1	This	this	DT	O		
4757.2	list	list	NN	O		
4757.3	describe	describe	VBP	O		
4757.4	all	all	DT	O		
4757.5	possible	possible	JJ	O		
4757.6	interactions	interaction	NNS	O		

4758.1	This	this	DT	O		
4758.2	list	list	NN	O		
4758.3	propose	propose	VBP	O		
4758.4	all	all	DT	O		
4758.5	possible	possible	JJ	O		
4758.6	interactions	interaction	NNS	O		

4759.1	Students	student	NNS	O		
4759.2	answer	answer	VBP	O		
4759.3	questions	question	NNS	O		

4760.1	Students	student	NNS	O		
4760.2	be	be	VB	O		
4760.3	ready	ready	JJ	O		
4760.4	to	to	TO	O		
4760.5	answer	answer	VB	O		
4760.6	questions	question	NNS	O		

4761.1	The	the	DT	O		
4761.2	children	child	NNS	O		
4761.3	's	's	POS	O		
4761.4	mother	mother	NN	O		
4761.5	remain	remain	VBP	O		
4761.6	in	in	IN	O		
4761.7	jail	jail	NN	O		

4762.1	The	the	DT	O		
4762.2	children	child	NNS	O		
4762.3	's	's	POS	O		
4762.4	mother	mother	NN	O		
4762.5	die	die	VB	O		
4762.6	in	in	IN	O		
4762.7	jail	jail	NN	O		

4763.1	Scientists	scientist	NNS	O		
4763.2	research	research	VBP	O		
4763.3	the	the	DT	O		
4763.4	Hoodia	Hoodia	NNP	O		
4763.5	plant	plant	NN	O		

4764.1	Scientists	scientist	NNS	O		
4764.2	search	search	VBP	O		
4764.3	the	the	DT	O		
4764.4	Hoodia	Hoodia	NNP	O		
4764.5	plant	plant	NN	O		

4765.1	the	the	DT	O		
4765.2	treatment	treatment	NN	O		
4765.3	be	be	VB	O		
4765.4	ready	ready	JJ	O		
4765.5	for	for	IN	O		
4765.6	use	use	NN	O		

4766.1	the	the	DT	O		
4766.2	treatment	treatment	NN	O		
4766.3	be	be	VB	O		
4766.4	slated	slate	VBN	O		
4766.5	for	for	IN	O		
4766.6	use	use	NN	O		

4767.1	This	this	DT	O		
4767.2	country	country	NN	O		
4767.3	need	need	VBP	O		
4767.4	a	a	DT	O		
4767.5	change	change	NN	O		
4767.6	in	in	IN	O		
4767.7	direction	direction	NN	O		

4768.1	This	this	DT	O		
4768.2	country	country	NN	O		
4768.3	see	see	VB	O		
4768.4	change	change	NN	O		
4768.5	in	in	IN	O		
4768.6	direction	direction	NN	O		

4769.1	Two	two	CD	NUMBER	2.0	
4769.2	husbands	husband	NNS	O		
4769.3	swap	swap	VBP	O		
4769.4	their	they	PRP$	O		
4769.5	wives	wife	NNS	O		

4770.1	Two	two	CD	NUMBER	2.0	
4770.2	husbands	husband	NNS	O		
4770.3	email	email	VBP	O		
4770.4	their	they	PRP$	O		
4770.5	wives	wife	NNS	O		

4771.1	London	London	NNP	LOCATION		
4771.2	face	face	VBP	O		
4771.3	the	the	DT	O		
4771.4	threat	threat	NN	O		
4771.5	of	of	IN	O		
4771.6	the	the	DT	O		
4771.7	IRA.	IRA.	NNP	O		

4772.1	London	London	NNP	LOCATION		
4772.2	be	be	VB	O		
4772.3	saved	save	VBN	O		
4772.4	from	from	IN	O		
4772.5	the	the	DT	O		
4772.6	IRA.	IRA.	NNP	O		

4773.1	The	the	DT	O		
4773.2	background	background	NN	O		
4773.3	music	music	NN	O		
4773.4	be	be	VB	O		
4773.5	likely	likely	JJ	O		
4773.6	to	to	TO	O		
4773.7	be	be	VB	O		
4773.8	jazz	jazz	NN	O		

4774.1	The	the	DT	O		
4774.2	background	background	NN	O		
4774.3	music	music	NN	O		
4774.4	remain	remain	VBP	O		
4774.5	jazz	jazz	NN	O		

4775.1	Hastings	Hastings	NNP	PERSON		
4775.2	drive	drive	NN	O		
4775.3	from	from	IN	O		
4775.4	Napier	Napier	NNP	PERSON		

4776.1	Hastings	Hastings	NNP	PERSON		
4776.2	drive	drive	NN	O		
4776.3	to	to	TO	O		
4776.4	Napier	Napier	NNP	PERSON		

4777.1	Hurricane	Hurricane	NNP	O		
4777.2	Rita	Rita	NNP	O		
4777.3	head	head	NN	O		
4777.4	for	for	IN	O		
4777.5	Texas	Texas	NNP	LOCATION		

4778.1	Hurricane	Hurricane	NNP	O		
4778.2	Rita	Rita	NNP	MISC		
4778.3	move	move	VB	O		
4778.4	from	from	IN	O		
4778.5	Texas	Texas	NNP	LOCATION		

4779.1	the	the	DT	O		
4779.2	Maharaja	Maharaja	NNP	O		
4779.3	agree	agree	VBP	O		
4779.4	to	to	TO	O		
4779.5	join	join	VB	O		
4779.6	India	India	NNP	LOCATION		

4780.1	the	the	DT	O		
4780.2	Maharaja	Maharaja	NNP	O		
4780.3	be	be	VB	O		
4780.4	a	a	DT	O		
4780.5	valued	value	VBN	O		
4780.6	member	member	NN	O		
4780.7	of	of	IN	O		
4780.8	India	India	NNP	LOCATION		

4781.1	my	my	PRP$	O		
4781.2	brother	brother	NN	O		
4781.3	be	be	VB	O		
4781.4	a	a	DT	O		
4781.5	huge	huge	JJ	O		
4781.6	fan	fan	NN	O		
4781.7	of	of	IN	O		
4781.8	Batman	Batman	NNP	PERSON		

4782.1	my	my	PRP$	O		
4782.2	brother	brother	NN	O		
4782.3	tour	tour	NN	O		
4782.4	with	with	IN	O		
4782.5	Batman	Batman	NNP	PERSON		

4783.1	David	David	NNP	PERSON		
4783.2	say	say	VBP	O		
4783.3	to	to	TO	O		
4783.4	his	he	PRP$	O		
4783.5	mother	mother	NN	O		

4784.1	David	David	NNP	PERSON		
4784.2	warn	warn	VB	O		
4784.3	his	he	PRP$	O		
4784.4	mother	mother	NN	O		

4785.1	insects	insect	NNS	O		
4785.2	be	be	VB	O		
4785.3	attracted	attract	VBN	O		
4785.4	to	to	TO	O		
4785.5	a	a	DT	O		
4785.6	body	body	NN	O		

4786.1	insects	insect	NNS	O		
4786.2	feed	feed	VBP	O		
4786.3	on	on	IN	O		
4786.4	a	a	DT	O		
4786.5	body	body	NN	O		

4787.1	Both	both	DT	O		
4787.2	men	man	NNS	O		
4787.3	enlist	enlist	VBP	O		
4787.4	on	on	IN	O		
4787.5	board	board	NN	O		

4788.1	Both	both	DT	O		
4788.2	men	man	NNS	O		
4788.3	graduate	graduate	VBP	O		
4788.4	on	on	IN	O		
4788.5	board	board	NN	O		

4789.1	Local	local	JJ	O		
4789.2	residents	resident	NNS	O		
4789.3	have	have	VBP	O		
4789.4	mixed	mix	VBN	O		
4789.5	feeling	feel	VBG	O		
4789.6	about	about	IN	O		
4789.7	such	such	JJ	O		
4789.8	developments	development	NNS	O		

4790.1	Local	local	JJ	O		
4790.2	residents	resident	NNS	O		
4790.3	be	be	VB	O		
4790.4	shocked	shock	VBN	O		
4790.5	by	by	IN	O		
4790.6	such	such	JJ	O		
4790.7	developments	development	NNS	O		

4791.1	members	member	NNS	O		
4791.2	of	of	IN	O		
4791.3	Congress	Congress	NNP	ORGANIZATION		
4791.4	refuse	refuse	VBP	O		
4791.5	to	to	TO	O		
4791.6	seat	seat	NN	O		

4792.1	members	member	NNS	O		
4792.2	of	of	IN	O		
4792.3	Congress	Congress	NNP	ORGANIZATION		
4792.4	choose	choose	VB	O		
4792.5	to	to	TO	O		
4792.6	seat	seat	NN	O		

4793.1	Iran	Iran	NNP	LOCATION		
4793.2	defend	defend	VB	O		
4793.3	itself	itself	PRP	O		

4794.1	Iran	Iran	NNP	LOCATION		
4794.2	criticize	criticize	VB	O		
4794.3	itself	itself	PRP	O		

4795.1	men	man	NNS	O		
4795.2	be	be	VB	O		
4795.3	ignorant	ignorant	JJ	O		
4795.4	to	to	TO	O		
4795.5	such	such	JJ	O		
4795.6	subtleties	subtlety	NNS	O		

4796.1	men	man	NNS	O		
4796.2	take	take	VBP	O		
4796.3	solace	solace	NN	O		
4796.4	in	in	IN	O		
4796.5	such	such	JJ	O		
4796.6	subtleties	subtlety	NNS	O		

4797.1	The	the	DT	O		
4797.2	guys	guy	NNS	O		
4797.3	put	put	VBD	O		
4797.4	money	money	NN	O		
4797.5	in	in	IN	O		
4797.6	a	a	DT	O		
4797.7	pot	pot	NN	O		

4798.1	The	the	DT	O		
4798.2	guys	guy	NNS	O		
4798.3	put	put	VB	O		
4798.4	your	you	PRP$	O		
4798.5	money	money	NN	O		
4798.6	in	in	IN	O		
4798.7	a	a	DT	O		
4798.8	pot	pot	NN	O		

4799.1	The	the	DT	O		
4799.2	seller	seller	NN	O		
4799.3	respond	respond	VB	O		
4799.4	to	to	TO	O		
4799.5	the	the	DT	O		
4799.6	amount	amount	NN	O		
4799.7	of	of	IN	O		
4799.8	money	money	NN	O		

4800.1	The	the	DT	O		
4800.2	seller	seller	NN	O		
4800.3	deny	deny	VB	O		
4800.4	the	the	DT	O		
4800.5	amount	amount	NN	O		
4800.6	of	of	IN	O		
4800.7	money	money	NN	O		

4801.1	Passion	passion	NN	O		
4801.2	be	be	VB	O		
4801.3	the	the	DT	O		
4801.4	light	light	NN	O		
4801.5	of	of	IN	O		
4801.6	truth	truth	NN	O		

4802.1	Passion	passion	NN	O		
4802.2	be	be	VB	O		
4802.3	the	the	DT	O		
4802.4	center	center	NN	O		
4802.5	of	of	IN	O		
4802.6	truth	truth	NN	O		

4803.1	The	the	DT	O		
4803.2	RFP	rfp	NN	O		
4803.3	allow	allow	VB	O		
4803.4	for	for	IN	O		
4803.5	bidders	bidder	NNS	O		

4804.1	The	the	DT	O		
4804.2	RFP	rfp	NN	O		
4804.3	be	be	VB	O		
4804.4	useful	useful	JJ	O		
4804.5	for	for	IN	O		
4804.6	bidders	bidder	NNS	O		

4805.1	Gabrielle	Gabrielle	NNP	PERSON		
4805.2	sit	sit	VB	O		
4805.3	down	down	RP	O		
4805.4	by	by	IN	O		
4805.5	the	the	DT	O		
4805.6	fire	fire	NN	O		
4805.7	pit	pit	NN	O		

4806.1	Gabrielle	Gabrielle	NNP	PERSON		
4806.2	stride	stride	NN	O		
4806.3	to	to	TO	O		
4806.4	the	the	DT	O		
4806.5	fire	fire	NN	O		
4806.6	pit	pit	NN	O		

4807.1	the	the	DT	O		
4807.2	authors	author	NNS	O		
4807.3	hope	hope	VBP	O		
4807.4	to	to	TO	O		
4807.5	show	show	VB	O		
4807.6	social	social	JJ	O		
4807.7	scientists	scientist	NNS	O		

4808.1	the	the	DT	O		
4808.2	authors	author	NNS	O		
4808.3	command	command	VBP	O		
4808.4	the	the	DT	O		
4808.5	attention	attention	NN	O		
4808.6	of	of	IN	O		
4808.7	social	social	JJ	O		
4808.8	scientists	scientist	NNS	O		

4809.1	Noe	Noe	NNP	PERSON		
4809.2	Schitt	Schitt	NNP	PERSON		
4809.3	marry	marry	VB	O		
4809.4	Ted	Ted	NNP	PERSON		
4809.5	Sherlock	Sherlock	NNP	PERSON		

4810.1	Noe	Noe	NNP	PERSON		
4810.2	Schitt	Schitt	NNP	PERSON		
4810.3	propose	propose	VBP	O		
4810.4	to	to	TO	O		
4810.5	Ted	Ted	NNP	PERSON		
4810.6	Sherlock	Sherlock	NNP	PERSON		

4811.1	our	we	PRP$	O		
4811.2	clients	client	NNS	O		
4811.3	become	become	VBP	O		
4811.4	aware	aware	JJ	O		
4811.5	of	of	IN	O		
4811.6	the	the	DT	O		
4811.7	connection	connection	NN	O		

4812.1	our	we	PRP$	O		
4812.2	clients	client	NNS	O		
4812.3	address	address	VBP	O		
4812.4	the	the	DT	O		
4812.5	connection	connection	NN	O		

4813.1	the	the	DT	O		
4813.2	editor	editor	NN	O		
4813.3	be	be	VB	O		
4813.4	grateful	grateful	JJ	O		
4813.5	to	to	TO	O		
4813.6	the	the	DT	O		
4813.7	DVD	dvd	NN	O		

4814.1	the	the	DT	O		
4814.2	editor	editor	NN	O		
4814.3	request	request	NN	O		
4814.4	the	the	DT	O		
4814.5	DVD	dvd	NN	O		

4815.1	Joseph	Joseph	NNP	PERSON		
4815.2	obey	obey	VB	O		
4815.3	the	the	DT	O		
4815.4	angel	angel	NN	O		

4816.1	Joseph	Joseph	NNP	PERSON		
4816.2	keep	keep	VB	O		
4816.3	the	the	DT	O		
4816.4	angel	angel	NN	O		

4817.1	Sasuke	Sasuke	NNP	PERSON		
4817.2	fight	fight	NN	O		
4817.3	with	with	IN	O		
4817.4	Kakashi	Kakashi	NNP	PERSON		

4818.1	Sasuke	sasuke	JJ	O		
4818.2	sleep	sleep	NN	O		
4818.3	with	with	IN	O		
4818.4	Kakashi	Kakashi	NNP	PERSON		

4819.1	Ladies	Ladies	NNP	O		
4819.2	worry	worry	VBP	O		
4819.3	about	about	IN	O		
4819.4	your	you	PRP$	O		
4819.5	hair	hair	NN	O		

4820.1	Ladies	Ladies	NNP	O		
4820.2	need	need	VBP	O		
4820.3	to	to	TO	O		
4820.4	worry	worry	VB	O		
4820.5	about	about	IN	O		
4820.6	your	you	PRP$	O		
4820.7	hair	hair	NN	O		

4821.1	Students	student	NNS	O		
4821.2	apply	apply	VBP	O		
4821.3	for	for	IN	O		
4821.4	more	more	JJR	O		
